Name,Gross Export,Code,Sector,Share
"Thermionic, cold cathode or photocathode tubes","$4,447,446","8540","Electronics","0.000603400342957766%"
"Waste and scrap of batteries","$3,526,509","8548","Electronics","0.00047845364284212745%"
"Electric shavers and hair clippers","$2,689,460","8510","Electronics","0.0003648883171085592%"
"Portable electric lamps","$2,537,445","8513","Electronics","0.00034426391759146%"
"Tapes, cassettes, records and compact disks","$1,498,454","8524","Electronics","0.00020330042399760136%"
"Parts and accessories for video or sound equipment","$781,690","8522","Electronics","0.00010605457920942853%"
"Sound reproducing apparatus","$656,829","8519","Electronics","0.0000891142565563711%"
"Magnetic tape recorders","$106,990","8520","Electronics","0.000014515702426302956%"
"Commodities not specified according to kind","$2,161,497,025","9999","Other","0.2932577587647362%"
"Trade data discrepancies","$814,049,075","XXXX","Other","0.11044484655675461%"
